rating_id,user_id,show_id,rating,rating_date
26960,2567,s3913,4,2020-01-07
26961,524,s4660,2,2021-11-28
26962,2149,s1922,1,2020-07-08
26963,5994,s5181,3,2020-07-11
26964,4292,s1773,5,2024-01-25
26965,1739,s2640,5,2021-08-17
26966,2640,s7561,5,2021-12-22
26967,4468,s5557,3,2024-07-10
26968,366,s2664,4,2024-08-12
26969,5409,s3408,4,2025-04-29
26970,1320,s1123,4,2022-05-09
26971,3937,s5041,3,2024-11-25
26972,633,s5742,5,2021-10-14
26973,5979,s7489,5,2026-06-22
26974,3887,s7602,4,2022-07-30
26975,3807,s6279,5,2025-11-16
26976,4378,s680,1,2020-06-21
26977,2945,s567,5,2019-09-04
26978,1965,s8596,5,2023-07-05
26979,407,s1459,5,2025-03-18
26980,311,s142,1,2021-07-09
26981,5203,s4318,3,2020-04-19
26982,1859,s2692,4,2019-05-10
26983,2136,s2471,5,2022-09-08
26984,3877,s210,5,2019-04-24
26985,5314,s3463,4,2020-02-19
26986,3690,s7877,4,2024-06-13
26987,845,s8207,4,2021-10-04
26988,1894,s2566,5,2025-12-27
26989,3280,s5309,4,2021-10-17
26990,952,s2961,3,2025-11-13
26991,2450,s7147,1,2025-10-23
26992,5310,s2994,4,2024-09-22
26993,3171,s6322,5,2019-04-25
26994,2957,s1562,4,2026-01-25
26995,846,s6345,2,2020-08-11
26996,5570,s1390,5,2020-11-07
26997,5823,s3824,4,2023-04-06
26998,3297,s4798,1,2020-03-11
26999,904,s1396,5,2024-05-31
27000,5128,s7758,3,2019-08-20
27001,4750,s6894,4,2020-10-12
27002,3477,s1688,1,2025-01-02
27003,2007,s1242,5,2020-11-09
27004,2257,s7795,3,2021-09-08
27005,3039,s8677,1,2020-05-22
27006,3403,s767,4,2021-11-02
27007,3366,s5563,5,2021-11-03
27008,1346,s4253,5,2021-07-22
27009,3651,s1537,4,2021-03-06
27010,2087,s8305,5,2026-06-25
27011,2569,s7777,5,2024-10-04
27012,4644,s340,5,2023-11-14
27013,3456,s3981,5,2022-08-03
27014,4023,s6552,4,2019-06-28
27015,4618,s2709,5,2021-06-05
27016,3037,s750,1,2024-10-09
27017,5930,s2588,1,2023-09-25
27018,1832,s640,5,2026-06-05
27019,4,s2693,5,2024-08-22
27020,5338,s618,4,2019-03-28
27021,5153,s4460,2,2024-01-30
27022,2057,s1909,4,2024-05-27
27023,5453,s5677,4,2020-07-18
27024,1091,s45,4,2025-01-02
27025,5290,s3550,5,2023-11-05
27026,2884,s3065,2,2021-12-28
27027,249,s2491,5,2025-03-12
27028,5606,s5508,2,2023-02-26
27029,694,s8165,5,2026-03-24
27030,150,s7648,2,2024-10-24
27031,4031,s4234,3,2023-04-13
27032,815,s5182,5,2019-02-15
27033,90,s4320,1,2021-07-26
27034,5973,s3618,5,2025-08-15
27035,2605,s12,2,2020-04-01
27036,4484,s6802,5,2026-05-17
27037,3635,s3506,4,2023-10-18
27038,961,s5059,4,2019-04-14
27039,2485,s5650,4,2025-03-20
27040,1394,s4916,3,2022-03-27
27041,3480,s1525,4,2025-05-22
27042,4175,s131,5,2023-09-15
27043,1623,s8606,4,2021-05-23
27044,1860,s6762,5,2024-02-11
27045,3377,s4292,4,2024-11-07
27046,1577,s1314,3,2021-05-05
27047,1671,s471,3,2020-11-27
27048,3939,s5817,2,2024-09-02
27049,2569,s2151,2,2019-05-17
27050,4948,s7176,4,2025-12-05
27051,4516,s593,4,2019-06-11
27052,3870,s3473,5,2025-04-28
27053,1185,s5283,5,2025-06-24
27054,287,s2718,4,2022-04-21
27055,4022,s1250,5,2019-06-30
27056,4788,s7444,4,2025-12-17
27057,3357,s8084,3,2019-10-09
27058,280,s6010,4,2024-08-05
27059,3737,s3230,4,2021-06-22
27060,5017,s8082,3,2021-12-19
27061,619,s973,4,2019-05-20
27062,3643,s5543,2,2021-09-30
27063,919,s890,4,2020-12-14
27064,1008,s4873,2,2019-05-02
27065,722,s3105,4,2025-09-06
27066,2817,s339,5,2023-03-14
27067,1380,s7774,5,2020-12-12
27068,694,s3716,5,2025-08-04
27069,4519,s622,4,2024-12-22
27070,3138,s5471,5,2026-06-30
27071,2380,s7561,5,2026-01-02
27072,683,s7550,2,2024-05-24
27073,2597,s4030,4,2021-11-27
27074,1302,s8576,4,2024-01-17
27075,70,s291,4,2024-03-03
27076,4540,s7860,3,2024-12-20
27077,5982,s1751,3,2024-08-20
27078,3469,s7830,5,2024-11-04
27079,3969,s5687,3,2019-01-03
27080,2420,s304,2,2021-02-02
27081,5680,s7754,1,2023-12-30
27082,572,s5289,5,2024-12-08
27083,440,s1308,4,2026-01-15
27084,4079,s8754,4,2019-07-08
27085,516,s1412,3,2025-06-19
27086,4156,s1499,5,2023-07-28
27087,1137,s7691,4,2021-12-28
27088,3828,s6630,4,2024-05-18
27089,3754,s3340,5,2026-03-25
27090,3227,s233,3,2019-08-02
27091,556,s5049,4,2022-03-15
27092,3909,s3012,3,2025-05-08
27093,3576,s3558,5,2022-05-26
27094,4429,s2269,5,2024-09-05
27095,5704,s4310,4,2023-01-02
27096,5382,s3251,4,2020-08-03
27097,4574,s2590,5,2021-04-07
27098,3933,s5621,4,2020-10-05
27099,1053,s6889,4,2022-06-29
27100,2271,s8609,1,2023-03-20
27101,4172,s3761,4,2021-07-12
27102,445,s2615,5,2025-01-31
27103,3787,s3971,5,2021-12-28
27104,1361,s1209,3,2021-01-23
27105,30,s7970,5,2021-11-05
27106,3767,s971,5,2021-02-28
27107,3173,s6119,5,2022-07-31
27108,4274,s4163,5,2023-03-30
27109,403,s443,4,2024-07-29
27110,1342,s6347,5,2023-12-28
27111,714,s5841,4,2026-02-05
27112,5969,s4732,5,2023-11-14
27113,860,s1256,5,2026-02-27
27114,5321,s5066,4,2024-09-12
27115,697,s7085,4,2023-03-09
27116,277,s1504,5,2025-01-14
27117,2955,s830,3,2020-10-12
27118,986,s1738,4,2022-07-16
27119,3719,s8288,4,2025-05-06
27120,1049,s7887,5,2024-05-01
27121,4055,s7583,4,2024-11-16
27122,4459,s1673,5,2025-05-10
27123,1788,s180,4,2020-01-08
27124,786,s4175,3,2022-09-01
27125,1116,s1469,5,2025-09-09
27126,1927,s6528,5,2020-07-05
27127,5061,s7410,1,2020-06-07
27128,1753,s7252,1,2024-12-24
27129,3988,s2381,4,2019-02-20
27130,4571,s5761,5,2025-05-21
27131,2864,s5383,4,2022-06-26
27132,1692,s3550,3,2020-11-15
27133,742,s671,4,2021-09-24
27134,4380,s2300,4,2024-03-03
27135,5710,s48,2,2021-10-26
27136,2391,s1132,4,2021-05-02
27137,1532,s2398,5,2024-05-28
27138,2339,s5234,4,2022-07-14
27139,1801,s2855,5,2022-12-09
27140,2080,s3439,5,2021-04-04
27141,2013,s2939,3,2024-10-22
27142,4394,s990,2,2022-07-25
27143,2061,s8283,3,2026-06-24
27144,2549,s1545,4,2024-09-13
27145,4324,s6803,5,2021-07-18
27146,3863,s8063,4,2023-04-26
27147,1332,s2501,5,2025-10-31
27148,1966,s2009,4,2025-05-13
27149,5321,s842,3,2022-02-15
27150,2624,s5808,4,2020-06-01
27151,3853,s5875,4,2020-07-31
27152,5301,s3878,4,2021-12-15
27153,4131,s5136,3,2022-06-08
27154,2389,s8177,1,2020-08-09
27155,3353,s5178,4,2019-07-22
27156,5087,s8616,4,2023-07-24
27157,4647,s6467,5,2020-09-05
27158,5632,s1506,3,2022-03-27
27159,2748,s1809,4,2019-08-17
27160,5263,s5405,4,2020-09-13
27161,2897,s7127,5,2022-12-10
27162,5067,s3841,5,2024-10-01
27163,3456,s1697,4,2022-03-03
27164,510,s1147,5,2023-08-27
27165,610,s710,5,2023-05-30
27166,5971,s6682,3,2020-05-13
27167,124,s69,5,2021-07-05
27168,3494,s502,5,2021-04-22
27169,2341,s2918,2,2019-01-23
27170,2193,s8604,4,2021-11-29
27171,2931,s2758,5,2026-01-19
27172,327,s8767,5,2026-03-11
27173,3496,s1669,3,2021-06-08
27174,1101,s6725,5,2021-01-20
27175,2593,s4450,4,2023-02-14
27176,4210,s6606,5,2020-03-29
27177,2439,s1180,3,2023-05-03
27178,3543,s371,5,2024-03-21
27179,5106,s3402,5,2021-11-13
27180,92,s2788,5,2026-02-23
27181,25,s5359,3,2019-01-29
27182,4865,s5893,4,2019-11-28
27183,2044,s6864,4,2019-06-02
27184,3334,s1483,5,2021-11-18
27185,2614,s3601,4,2020-12-08
27186,3955,s8800,3,2023-10-14
27187,5765,s1265,5,2023-08-25
27188,4288,s4243,3,2019-01-12
27189,937,s4571,5,2019-12-22
27190,3622,s1755,4,2021-10-10
27191,1469,s7689,5,2025-10-28
27192,5828,s8396,4,2022-05-12
27193,2407,s3032,4,2021-05-30
27194,5635,s4394,4,2019-12-30
27195,4053,s6356,5,2023-12-28
27196,4167,s4121,5,2022-05-26
27197,1713,s352,4,2020-06-03
27198,4355,s8206,4,2024-05-15
27199,5545,s5910,5,2022-02-21
27200,1097,s4473,5,2022-04-05
27201,2861,s2237,4,2025-01-07
27202,2162,s2511,2,2020-10-18
27203,1110,s6537,3,2020-12-13
27204,2598,s2392,4,2024-12-07
27205,5393,s3058,2,2023-09-04
27206,1555,s1601,5,2024-07-07
27207,3836,s7892,5,2022-09-28
27208,3437,s6351,1,2026-05-03
27209,4994,s5923,3,2024-11-27
27210,252,s4379,3,2019-09-27
27211,5154,s3841,3,2021-04-16
27212,5541,s3944,1,2021-10-04
27213,5332,s5152,5,2023-02-17
27214,5608,s4684,3,2024-06-14
27215,5239,s3698,5,2021-04-30
27216,3697,s7464,4,2019-04-24
27217,289,s6725,4,2025-12-09
27218,3801,s3092,4,2021-03-27
27219,818,s3401,5,2024-11-19
27220,364,s5159,4,2026-04-29
27221,638,s8123,4,2019-05-02
27222,3205,s7193,5,2024-08-11
27223,447,s1715,3,2022-02-16
27224,3381,s2911,5,2023-10-06
27225,4525,s3137,4,2022-01-28
27226,5984,s8305,4,2022-04-02
27227,2928,s753,5,2023-07-19
27228,4841,s4892,1,2019-10-03
27229,3936,s3401,5,2020-08-31
27230,389,s2334,5,2020-11-09
27231,3141,s371,3,2026-05-01
27232,3272,s5708,4,2019-02-06
27233,3375,s7439,3,2020-09-25
27234,5059,s7616,4,2024-03-18
27235,4886,s5561,4,2020-08-07
27236,424,s941,5,2022-04-21
27237,277,s5769,4,2022-03-03
27238,4515,s4529,5,2023-10-19
27239,1548,s380,4,2019-04-17
27240,668,s2086,1,2019-09-05
27241,5810,s7056,4,2023-06-23
27242,3882,s252,4,2024-11-15
27243,5176,s5112,4,2022-12-24
27244,2416,s4299,2,2023-03-10
27245,4516,s8467,5,2020-05-16
27246,3919,s6997,4,2020-01-09
27247,69,s4426,5,2021-05-04
27248,5567,s793,3,2021-01-30
27249,1791,s3878,5,2020-11-16
27250,15,s753,4,2021-01-10
27251,2799,s7501,5,2021-12-26
27252,4505,s6537,3,2021-11-22
27253,5590,s5981,4,2025-01-14
27254,1213,s4206,2,2021-09-25
27255,949,s676,5,2026-05-02
27256,4177,s4984,4,2021-03-25
27257,4286,s5540,4,2024-08-10
27258,5196,s6707,2,2025-05-17
27259,196,s6266,5,2019-09-25
27260,5793,s5966,4,2021-01-28
27261,2612,s7775,5,2019-11-01
27262,2736,s3806,5,2021-01-18
27263,4368,s6039,4,2021-07-31
27264,1197,s8419,5,2021-10-14
27265,1719,s4132,5,2020-10-08
27266,5371,s2686,5,2022-05-24
27267,5411,s6512,3,2024-01-12
27268,3318,s5800,5,2023-12-20
27269,3632,s2181,5,2023-07-13
27270,1510,s582,2,2020-11-18
27271,558,s6729,3,2022-10-18
27272,322,s304,1,2019-10-01
27273,5470,s4077,4,2021-02-26
27274,777,s7391,5,2021-09-10
27275,2816,s7268,4,2019-07-27
27276,3106,s5741,3,2024-08-05
27277,2038,s8266,3,2022-04-19
27278,2477,s1018,4,2019-02-19
27279,1508,s3167,5,2020-06-15
27280,5885,s3832,2,2024-10-07
27281,5970,s2769,5,2024-10-16
27282,2793,s7320,3,2021-06-11
27283,3744,s7403,4,2025-11-26
27284,5730,s2455,4,2019-12-27
27285,82,s5951,4,2025-01-21
27286,470,s7098,3,2020-01-31
27287,2197,s1878,5,2022-06-03
27288,216,s2167,4,2021-11-11
27289,4282,s1635,5,2024-06-16
27290,4250,s4259,4,2022-01-09
27291,3214,s5465,2,2025-06-29
27292,3810,s2951,5,2021-08-10
27293,4886,s4451,5,2022-06-15
27294,4186,s5319,5,2022-06-01
27295,53,s123,3,2023-04-19
27296,1914,s3843,4,2025-02-25
27297,4748,s6400,5,2025-08-26
27298,3888,s4015,4,2021-12-13
27299,5742,s1098,5,2024-06-22
27300,4242,s8208,4,2024-01-21
27301,5747,s6791,4,2023-02-28
27302,4950,s8377,5,2020-11-28
27303,2587,s4680,4,2023-03-08
27304,5875,s4196,2,2024-12-05
27305,1547,s1992,4,2024-04-20
27306,849,s158,3,2025-12-27
27307,5076,s6036,3,2023-03-24
27308,4135,s5243,2,2023-03-26
27309,3997,s3439,5,2022-12-18
27310,5835,s2339,4,2022-01-23
27311,5171,s2630,4,2021-05-05
27312,2329,s8139,4,2020-06-25
27313,5422,s1595,4,2022-08-26
27314,950,s7740,5,2025-12-16
27315,5730,s790,4,2019-01-13
27316,5397,s7710,4,2022-09-10
27317,4320,s5212,4,2024-07-02
27318,1414,s1591,2,2022-02-09
27319,5405,s8525,2,2024-02-03
27320,5572,s4139,5,2020-11-03
27321,2291,s6272,4,2020-02-01
27322,1803,s2018,5,2020-09-12
27323,1980,s1716,3,2022-07-27
27324,5810,s5070,3,2023-06-22
27325,1247,s625,2,2022-06-26
27326,2265,s8405,5,2022-01-17
27327,2865,s1251,4,2021-09-07
27328,976,s6284,5,2026-06-24
27329,4943,s4132,5,2020-05-04
27330,5128,s740,5,2022-10-08
27331,475,s6660,4,2021-09-28
27332,1795,s8517,4,2024-11-14
27333,3218,s4653,4,2023-03-16
27334,1481,s2826,5,2024-01-15
27335,4917,s6518,5,2023-04-30
27336,4161,s793,3,2025-05-13
27337,5215,s5047,5,2023-07-24
27338,2933,s6933,3,2021-01-04
27339,5853,s5138,5,2022-01-20
27340,1613,s8421,4,2023-07-17
27341,4725,s3875,5,2020-02-26
27342,4644,s6543,2,2023-07-19
27343,4837,s2640,4,2019-04-19
27344,341,s4234,4,2019-04-19
27345,5487,s2026,5,2023-03-24
27346,4963,s8439,5,2026-01-09
27347,5280,s5163,5,2019-11-06
27348,5073,s371,5,2022-05-06
27349,1433,s4439,5,2025-12-02
27350,863,s3134,5,2023-01-14
27351,1471,s7728,5,2025-06-10
27352,386,s5052,5,2021-02-24
27353,2488,s4491,4,2020-07-25
27354,4709,s5521,4,2022-03-06
27356,2247,s1798,4,2025-05-13
27357,382,s1750,2,2025-02-14
27358,3761,s1707,5,2025-10-05
27359,5697,s238,5,2024-06-15
27360,3314,s3102,5,2025-05-20
27361,3154,s5832,1,2025-08-16
27362,2825,s2736,4,2023-01-19
27363,202,s3488,3,2025-04-08
27364,3458,s208,2,2024-05-09
27365,1774,s4862,2,2019-12-31
27366,1226,s2695,5,2023-06-19
27367,2001,s7858,4,2024-12-26
27368,4931,s39,1,2019-04-08
27369,2151,s8397,4,2020-12-20
27370,1256,s5015,4,2022-04-03
27371,3806,s7303,5,2019-05-17
27372,4371,s926,5,2022-11-24
27373,3206,s6787,5,2020-11-05
27374,1008,s412,3,2024-11-21
27375,3628,s1414,4,2023-08-19
27376,1914,s2547,5,2026-05-09
27377,5301,s3464,5,2022-01-07
27378,1190,s954,3,2025-06-13
27379,4120,s8369,5,2025-09-27
27380,616,s944,5,2026-01-08
27381,5634,s195,3,2023-04-28
27382,4575,s6075,4,2020-10-25
27383,359,s6670,4,2020-06-07
27384,2065,s1873,5,2023-12-21
27385,5615,s3095,4,2022-09-03
27386,1086,s4300,4,2025-04-07
27387,855,s1162,4,2023-07-11
27388,4612,s2440,4,2026-02-16
27389,3017,s3959,2,2020-02-25
27390,5555,s3175,5,2022-06-05
27391,4331,s4954,1,2023-03-13
27392,1670,s6572,5,2023-02-06
27393,2151,s694,2,2020-02-13
27394,4725,s7927,5,2025-02-19
27395,2977,s7996,5,2021-11-16
27396,5360,s1209,4,2024-04-23
27397,3473,s7907,5,2021-09-23
27398,3906,s7915,2,2024-09-01
27399,3298,s7216,4,2022-04-23
27400,1847,s3179,4,2022-10-13
27401,4864,s7372,1,2024-02-17
27402,4690,s6459,4,2024-10-29
27403,1230,s3558,3,2025-02-07
27404,4681,s6448,3,2026-03-06
27405,3960,s6289,5,2020-10-02
27406,650,s2454,4,2024-04-15
27407,4754,s430,5,2019-09-07
27408,4661,s1482,5,2023-01-10
27409,5288,s2404,4,2022-08-21
27410,3973,s1036,3,2019-04-28
27411,5391,s4526,3,2019-11-01
27412,5417,s8033,5,2020-09-02
27413,4733,s8385,5,2025-02-28
27414,197,s4221,5,2019-02-17
27415,3509,s1036,5,2019-11-29
27416,3896,s5957,3,2022-04-27
27417,3895,s3022,3,2022-05-02
27418,1602,s2626,3,2025-09-02
27419,4671,s6420,5,2023-10-25
27420,2530,s6440,4,2026-04-03
27421,162,s1869,2,2019-11-03
27422,3348,s4148,1,2024-08-08
27423,4011,s1629,3,2022-03-19
27424,4342,s383,1,2022-06-15
27425,49,s7247,2,2019-05-31
27426,5198,s3867,5,2024-09-13
27427,4742,s2447,5,2022-09-01
27428,4779,s573,5,2023-05-06
27429,1943,s7904,4,2022-08-10
27430,734,s191,4,2020-04-14
27431,2519,s8622,4,2019-03-05
27432,3655,s4790,4,2023-03-30
27433,3869,s7915,5,2022-10-25
27434,5235,s6774,3,2022-03-13
27435,5516,s988,5,2024-07-29
27436,4758,s8153,3,2020-10-17
27437,1928,s5080,4,2023-03-03
27438,4246,s8381,5,2020-05-16
27439,309,s8227,5,2020-02-10
27440,3778,s2086,5,2023-10-01
27441,4773,s4106,5,2021-12-16
27442,5642,s5965,3,2023-04-21
27443,4348,s2425,4,2022-10-14
27444,5581,s8203,3,2024-10-11
27445,2574,s3822,4,2023-05-17
27446,5776,s6997,4,2025-08-13
27447,4918,s4890,4,2023-02-04
27448,1773,s5106,5,2021-07-27
27449,2656,s8753,5,2019-08-06
27450,5005,s4989,4,2023-09-15
27451,4810,s8248,5,2019-08-06
27452,4485,s7809,4,2021-10-09
27453,2481,s3105,5,2020-06-29
27454,2088,s3449,4,2024-07-14
27455,5529,s1848,3,2020-03-29
27456,1774,s6496,3,2025-06-19
27457,4272,s5508,3,2021-09-25
27458,2155,s1860,5,2024-01-06
27459,1565,s5157,4,2024-08-13
27460,3360,s5901,2,2022-09-01
27461,5634,s2194,3,2020-07-13
27462,2634,s2645,5,2022-04-28
27463,3233,s4623,3,2021-10-20
27464,381,s3633,2,2025-07-14
27465,3726,s1989,4,2022-12-18
27466,1872,s236,5,2021-12-22
27467,1400,s4020,5,2020-01-21
27468,2914,s8617,4,2021-09-23
27469,420,s4459,3,2020-03-31
27470,4963,s571,5,2019-12-29
27471,4145,s244,5,2025-03-23
27472,4578,s2597,4,2025-01-03
27473,5170,s4245,5,2022-10-29
27474,914,s4551,5,2023-05-18
27475,1821,s2421,2,2022-11-21
27476,373,s711,1,2021-10-18
27477,3677,s1716,5,2022-12-24
27478,47,s4852,2,2020-02-09
27479,2151,s8707,5,2019-06-26
27480,3051,s576,4,2024-10-23
27481,4935,s6556,3,2022-08-21
27482,2880,s4033,3,2023-06-26
27483,4990,s6421,5,2020-11-20
27484,1565,s2248,3,2023-06-22
27485,4162,s3687,3,2023-12-28
27486,1891,s4388,5,2024-10-22
27487,1126,s7996,4,2019-02-05
27488,2890,s8404,5,2020-12-17
27489,3562,s2632,3,2023-05-13
27490,1546,s1281,5,2023-06-15
27491,1743,s3843,4,2023-07-22
27492,1304,s3070,2,2022-12-30
27493,1942,s4192,4,2024-04-16
27494,5607,s1390,5,2024-05-22
27495,4578,s1807,2,2022-07-03
27496,3198,s1407,5,2024-10-22
27497,5220,s3873,2,2023-01-14
27498,2656,s3472,3,2024-04-28
27499,2739,s6741,3,2022-10-21
27500,3571,s3467,4,2019-06-17
27501,1979,s2576,3,2022-10-18
27502,496,s5748,4,2026-06-15
27503,4750,s5374,4,2020-01-31
27504,4665,s1370,3,2023-01-16
27505,3789,s8529,4,2022-05-28
27506,5504,s293,5,2024-06-12
27507,3562,s3529,5,2023-10-11
27508,2049,s4207,2,2022-10-15
27509,5764,s6621,2,2026-06-01
27510,4697,s150,4,2025-06-20
27511,5710,s239,4,2020-05-05
27512,3771,s8405,4,2025-02-02
27513,3578,s1813,3,2023-09-19
27514,1781,s2621,3,2020-06-02
27515,1906,s2127,4,2019-03-25
27516,805,s7946,4,2025-09-07
27517,4165,s8782,4,2023-11-16
27518,1517,s1307,4,2025-09-07
27519,3702,s1591,4,2024-01-21
27520,996,s7111,3,2021-11-12
27521,3993,s6535,3,2020-09-12
27522,206,s1637,5,2020-12-11
27523,1463,s1093,3,2022-11-26
27524,4740,s6886,3,2026-06-18
27525,1725,s7607,3,2024-10-22
27526,397,s2417,4,2021-06-01
27527,354,s1562,4,2025-06-11
27528,1919,s4798,5,2024-07-04
27529,4010,s5923,1,2024-10-12
27530,2196,s916,5,2023-03-11
27531,5511,s246,4,2024-08-25
27532,5692,s7731,3,2022-11-21
27533,3497,s6633,4,2022-04-11
27534,1493,s7851,4,2024-02-16
27535,2677,s1229,1,2019-07-14
27536,1242,s7681,4,2025-05-17
27537,2070,s2297,4,2026-04-24
27538,2131,s1866,5,2022-11-08
27539,4843,s908,5,2023-08-09
27540,3114,s7010,5,2024-08-27
27541,3334,s5322,4,2019-01-25
27542,5561,s8751,4,2021-12-22
27543,1243,s4119,5,2020-08-22
27544,3157,s2123,5,2022-07-12
27545,5280,s3636,5,2020-11-04
27546,171,s1787,3,2025-08-12
27547,1001,s7,4,2022-05-27
27548,541,s2502,3,2021-06-29
27549,4246,s6881,3,2025-01-16
27550,2468,s6749,1,2024-11-04
27551,513,s2837,2,2019-05-16
27552,1121,s353,3,2022-03-29
27553,5607,s225,4,2022-11-23
27554,3046,s4580,4,2026-03-24
27555,986,s3200,5,2021-01-21
27556,2297,s3669,4,2021-09-01
27557,3515,s3584,3,2025-01-13
27558,3996,s2808,4,2025-10-10
27559,4223,s1443,2,2023-06-03
27560,5431,s1212,5,2019-01-14
27561,2063,s5642,5,2024-06-06
27562,1116,s1483,3,2022-12-11
27563,559,s3104,3,2026-05-10
27564,2114,s3075,4,2022-07-08
27565,2494,s2875,4,2025-11-20
27566,5682,s4953,3,2025-05-07
27567,2428,s3031,5,2019-10-01
27568,3731,s8309,2,2019-01-09
27569,5811,s8660,4,2023-08-09
27570,3302,s4919,5,2020-09-13
27571,3092,s2849,4,2025-07-17
27572,5362,s3795,1,2020-11-10
27573,3026,s2323,5,2022-10-21
27574,2249,s5614,5,2021-11-02
27575,4958,s2209,3,2022-10-03
27576,10,s7138,3,2022-02-04
27577,4055,s3521,4,2020-04-12
27578,4042,s1047,2,2021-11-30
27579,4000,s3408,5,2022-05-06
27580,5391,s4414,3,2020-07-14
27581,2051,s3142,5,2020-05-25
27582,4067,s7010,4,2019-11-13
27583,600,s4866,5,2019-10-05
27584,5553,s4635,2,2022-08-19
27585,3970,s6725,4,2021-12-07
27586,4705,s885,4,2020-07-30
27587,3607,s793,4,2022-08-24
27588,4220,s674,5,2020-05-25
27589,1100,s2090,2,2022-06-13
27590,2833,s6276,4,2021-07-09
27591,3493,s4310,4,2020-03-05
27592,5160,s8784,5,2024-06-08
27593,713,s1831,2,2024-04-21
27594,1459,s124,4,2020-07-24
27595,351,s640,3,2025-05-09
27596,2795,s4426,4,2023-10-18
27597,4787,s4256,4,2026-03-03
27598,3408,s5128,4,2026-03-04
27599,5119,s5508,5,2022-04-07
27600,511,s5840,2,2024-04-13
27601,851,s5922,3,2021-09-27
27602,2801,s5135,4,2025-09-24
27603,1973,s3282,3,2019-02-07
27604,2613,s1036,4,2023-01-29
27605,3718,s5183,4,2023-02-12
27606,4013,s7131,5,2023-04-13
27607,3613,s3280,2,2023-04-02
27608,4030,s29,5,2021-09-06
27609,1485,s3600,4,2025-07-25
27610,3453,s5246,4,2024-10-26
27611,1740,s4243,1,2022-05-28
27612,209,s119,4,2021-12-01
27613,4116,s2310,4,2020-01-05
27614,3854,s8283,5,2024-02-26
27615,3510,s5606,4,2022-12-06
27616,3162,s1204,3,2023-11-20
27617,3227,s4960,5,2022-10-13
27618,3543,s51,2,2025-04-18
27619,840,s8240,5,2024-06-22
27620,42,s1254,5,2020-05-14
27621,4064,s4267,4,2024-10-20
27622,1885,s6189,5,2022-01-13
27623,4912,s5714,4,2026-01-03
27624,570,s357,1,2024-06-18
27625,4632,s5252,4,2020-06-27
27626,2144,s2778,4,2021-10-15
27627,3276,s2785,3,2020-11-22
27628,3757,s8321,5,2023-07-07
27629,4260,s8655,4,2019-05-30
27630,1276,s4513,2,2020-09-04
27631,4571,s1168,4,2023-09-02
27632,2428,s4800,1,2020-12-07
27633,145,s3793,5,2026-04-13
27634,2127,s5118,1,2020-12-05
27635,1932,s4092,4,2024-07-13
27636,2271,s7482,4,2022-12-21
27637,4049,s8769,4,2022-05-01
27638,4908,s2784,4,2019-01-15
27639,1018,s6134,5,2020-05-23
27640,1971,s6103,5,2021-02-05
27641,2085,s5028,4,2019-02-16
27642,1801,s6044,3,2024-04-01
27643,2880,s7192,4,2025-09-22
27644,3239,s7996,3,2021-12-27
27645,4789,s4960,4,2025-04-22
27646,2885,s5923,5,2021-02-24
27647,3146,s7168,3,2020-12-12
27648,4962,s5768,3,2025-01-16
27649,3782,s985,3,2024-09-01
27650,3481,s5491,5,2022-05-25
27651,5590,s7598,3,2019-10-08
27652,5255,s7091,4,2026-01-17
27653,1907,s5914,2,2022-03-13
27654,4034,s4492,4,2025-03-30
27655,3592,s930,4,2020-10-30
27656,5840,s6315,5,2020-04-27
27657,676,s1644,1,2020-05-10
27658,3505,s5834,4,2019-08-06
27659,260,s8404,5,2025-12-24
27660,1275,s973,5,2022-06-16
27661,2405,s3430,5,2024-09-18
27662,2402,s3185,1,2025-04-13
27663,229,s4206,3,2020-09-01
27664,613,s3544,5,2023-07-18
27665,823,s3995,3,2023-06-25
27666,2070,s3457,5,2020-10-19
27667,687,s8226,4,2025-04-01
27668,3536,s340,5,2020-02-02
27669,1974,s5124,5,2025-11-27
27670,1497,s1434,4,2024-10-31
27671,1771,s8340,5,2019-11-27
27672,5589,s1483,5,2020-06-11
27673,3064,s7096,4,2023-06-24
27674,4945,s6621,4,2023-08-14
27675,5436,s7089,4,2022-07-25
27676,520,s1563,2,2025-08-27
27677,3963,s4798,5,2022-12-26
27678,1735,s288,5,2023-02-22
27679,5870,s488,4,2023-04-01
27680,3570,s3297,5,2025-03-08
27681,3734,s4956,5,2024-09-25
27682,1344,s6572,5,2022-06-17
27683,5364,s5195,2,2022-07-25
27684,355,s2508,2,2023-04-05
27685,5541,s636,4,2020-04-10
27686,2386,s728,4,2020-06-02
27687,5164,s2766,4,2026-02-15
27688,3136,s4231,4,2021-09-05
27689,2022,s5241,3,2022-07-22
27690,5880,s4178,5,2022-07-14
27691,5362,s7163,5,2025-02-28
27692,5481,s7313,3,2026-06-06
27693,4102,s486,5,2022-03-10
27694,3235,s1830,5,2025-03-09
27695,3036,s1901,3,2023-03-11
27696,63,s2950,4,2025-11-10
27697,4778,s7229,4,2020-07-06
27698,3971,s8054,4,2022-07-13
27699,3918,s6339,4,2022-05-01
27700,5595,s4131,4,2021-09-29
27701,1092,s2470,4,2025-01-26
27702,4581,s3247,4,2022-02-04
27703,2107,s3600,4,2022-10-16
27704,5694,s1987,4,2025-03-14
27705,1712,s4694,4,2025-07-17
27706,288,s3304,5,2022-06-10
27707,3032,s7369,5,2022-10-27
